customer_id,national_id,full_name,gender,date_of_birth,age,nationality,city,marital_status,dependents,education_level,employment_status,employment_sector,job_title,monthly_salary,years_of_employment,salary_frequency,customer_since,preferred_language,customer_status
CUS006821,1608386027,Saad Al-Hamdan,Male,1979-09-16,45,Saudi,Riyadh,Married,4,Bachelor,Private,Private,Financial Analyst,8939.0,21,Monthly,2008-03-01,Arabic,Active
CUS006822,1584964636,Faisal Al-Zahrani,Male,1979-06-18,45,Saudi,Riyadh,Married,5,High School,Government,Government,Doctor,10101.0,15,Monthly,2005-04-25,Arabic,Active
CUS006823,1403053719,Lina Al-Abbasi,Female,2000-08-02,24,Saudi,Riyadh,Single,0,Bachelor,Private,Private,Operations Manager,15796.0,3,Monthly,2005-10-02,Arabic,Active
CUS006824,1933547800,Shatha Al-Maghamsi,Female,2000-09-29,24,Saudi,Jeddah,Single,0,No Formal Education,Private,Private,IT Specialist,27628.0,3,Monthly,2020-08-15,Arabic,Active
CUS006825,1472403144,Talal Al-Rashidi,Male,1995-09-08,29,Saudi,Jeddah,Single,0,Bachelor,Private,Private,Accountant,27660.0,3,Monthly,2020-04-27,English,Active
CUS006826,1236898431,Sanaa Al-Sayyid,Female,1989-08-16,35,Saudi,Riyadh,Married,2,Bachelor,Government,Government,Customs Officer,9888.0,8,Monthly,2017-05-16,Arabic,Active
CUS006827,1547762700,Bilal Al-Malki,Male,1978-08-15,46,Saudi,Khobar,Married,2,PhD,Private,Private,Operations Manager,12814.0,23,Monthly,2013-09-04,Arabic,Active
CUS006828,1328929200,Ahmed Al-Sayyid,Male,1989-07-29,35,Saudi,Mecca,Married,5,Bachelor,Government,Government,Engineer,29217.0,4,Monthly,2013-03-04,English,Inactive
CUS006829,1923822609,Shahad Al-Khaldi,Female,1978-10-19,46,Saudi,Riyadh,Divorced,3,Bachelor,Retired,Retired,Retired Military,,22,Monthly,2017-04-04,Arabic,Active
CUS006830,1854058242,Abdulaziz Al-Hamdan,Male,1977-02-19,48,Saudi,Khobar,Divorced,2,Bachelor,Private,Private,HR Specialist,27839.0,25,Monthly,2013-06-01,Arabic,Active
CUS006831,1422667659,Hessa Al-Malki,Female,1997-09-02,27,Saudi,Dammam,Single,0,No Formal Education,Government,Government,Government Employee,14463.0,5,Monthly,2008-11-26,Arabic,Active
CUS006832,1639306845,Majed Al-Ghamdi,Male,1972-10-02,52,Saudi,Riyadh,Single,0,Bachelor,Government,Government,Government Employee,18501.0,17,Monthly,2020-08-14,Arabic,Active
CUS006833,1661221714,Waleed Al-Rashidi,Male,1993-04-16,32,Saudi,Sakaka,Married,4,Master,Private,Private,HR Specialist,7123.0,7,Monthly,2020-07-27,Arabic,Active
CUS006834,1672504608,Nora Al-Abbasi,Female,1970-03-21,55,Expat,Riyadh,Married,1,Bachelor,Government,Government,Administrative Staff,22559.0,10,Monthly,2009-04-06,Arabic,Inactive
CUS006835,1254303235,Hessa Al-Yami,Female,1972-10-24,52,Saudi,Khobar,Married,3,Bachelor,Student,Student,University Student,535.0,0,Monthly,2010-01-03,English,Active
CUS006836,1309832426,Waleed Al-Yami,Male,1996-04-26,29,Saudi,Al Ahsa,Single,0,Bachelor,Private,Private,Operations Manager,25286.0,0,Monthly,2010-10-28,Arabic,Active
CUS006837,1904216986,Abdullah Al-Maghamsi,Male,1991-01-02,34,Expat,Dammam,Single,0,PhD,Government,Government,Teacher,13487.0,3,Monthly,2017-08-08,Arabic,Active
CUS006838,1913032374,Shahad Al-Ruwaili,Female,1991-06-06,33,Saudi,Dammam,Single,0,Bachelor,Private,Private,Customer Service,25907.0,10,Monthly,2015-11-25,Arabic,Active
CUS006839,1630418157,Ghalib Al-Dossari,Male,1961-02-11,64,Saudi,Hail,Married,1,High School,Government,Government,Nurse,19495.0,2,Monthly,2016-10-01,Arabic,Active
CUS006840,1984725686,Reema Al-Qurashi,Female,1972-03-17,53,Saudi,Riyadh,Divorced,0,High School,Retired,Retired,Retired Engineer,12312.0,10,Monthly,2006-07-03,Arabic,Active
CUS006841,1772663033,Dana Al-Makki,Female,1973-05-15,52,Saudi,Riyadh,Married,5,Bachelor,Government,Government,Government Employee,18988.0,9,Monthly,2018-10-22,Arabic,Active
CUS006842,1260088213,Sultan Al-Sayyid,Male,1986-05-26,39,Saudi,Medina,Married,4,High School,Student,Student,Vocational Student,178.0,0,Monthly,2010-02-20,English,Active
CUS006843,1437763977,Ahmed Al-Thubaiti,Male,1974-07-16,50,Expat,Buraidah,Single,0,Bachelor,Private,Private,Accountant,12625.0,22,Monthly,2011-09-11,Arabic,Active
CUS006844,1433736563,Abdulrahman Al-Sayyid,Male,1989-01-23,36,Saudi,Medina,Married,4,Diploma,Retired,Retired,Retired Teacher,14798.0,15,Monthly,2008-10-01,Arabic,Active
CUS006845,1417213020,Aisha Al-Ghamdi,Female,1993-04-05,32,Saudi,Arar,Divorced,0,Bachelor,Government,Government,Army Officer,17223.0,9,Monthly,2007-02-03,Arabic,Active
CUS006846,1902999993,Ibrahim Al-Dawsari,Male,1994-08-05,30,Saudi,Riyadh,Single,0,High School,Government,Government,Ministry Clerk,24563.0,7,Monthly,2006-06-06,Arabic,Active
CUS006847,1299371759,Fahad Al-Bogami,Male,2002-07-11,22,Saudi,Abha,Single,0,Diploma,Self-Employed,Self-Employed,Business Owner,26833.0,2,Monthly,2011-05-22,Arabic,Active
CUS006848,1237719754,Mohammed Al-Shammari,Male,1987-05-21,38,Saudi,Jizan,Married,3,Bachelor,Private,Private,Customer Service,9553.0,2,Monthly,2014-10-28,Arabic,Active
CUS006849,1786544697,Mishaal Al-Balawi,Male,1992-05-09,33,Saudi,Jeddah,Married,5,Bachelor,Government,Government,Administrative Staff,19729.0,4,Monthly,2019-06-18,Arabic,Active
CUS006850,1445669456,Yousef Al-Dossari,Male,1975-12-28,49,Saudi,Al Ahsa,Married,2,High School,Government,Government,Ministry Clerk,8680.0,0,Monthly,2011-05-05,Arabic,Active
CUS006851,1317539129,Loai Al-Ruwaili,Male,1980-10-20,44,Saudi,Riyadh,Married,5,Diploma,Government,Government,Teacher,27758.0,15,Monthly,2013-11-25,English,Active
CUS006852,1451044421,Lujain Al-Sulami,Female,1967-04-19,58,Saudi,Khamis Mushait,Divorced,1,Diploma,Private,Private,HR Specialist,8643.0,15,Monthly,2015-07-07,Arabic,Active
CUS006853,1225364840,Asma Al-Rashidi,Female,1993-03-12,32,Saudi,Hail,Single,0,Master,Government,Government,Engineer,33933.0,1,Monthly,2012-01-24,Arabic,Active
CUS006854,1172594006,Dalal Al-Zahrani,Female,1976-02-28,49,Saudi,Riyadh,Married,2,Bachelor,Government,Government,Ministry Clerk,30672.0,20,Monthly,2015-11-29,English,Active
CUS006855,1600300436,Mohammed Al-Hamdan,Male,1983-01-29,42,Saudi,Mecca,Married,3,Bachelor,Government,Government,Police Officer,15054.0,21,Monthly,2009-12-03,Arabic,Active
CUS006856,1665203355,Yazeed Al-Hamdan,Male,1969-01-23,56,Saudi,Mecca,Married,4,No Formal Education,Private,Private,Operations Manager,14938.0,20,Monthly,2008-10-16,Arabic,Active
CUS006857,1829675572,Asma Al-Qurashi,Female,2004-05-15,21,Saudi,Riyadh,Single,0,Bachelor,Government,Government,Army Officer,16414.0,0,Monthly,2020-09-27,Arabic,Active
CUS006858,1698180174,Faisal Al-Mutairi,Male,1961-07-17,63,Saudi,Riyadh,Divorced,0,PhD,Student,Student,College Student,2683.0,0,Monthly,2012-02-08,Arabic,Active
CUS006859,1913066364,Hala Al-Yami,Female,1965-02-24,60,Saudi,Riyadh,Married,5,Bachelor,Government,Government,Doctor,22420.0,16,Monthly,2006-11-24,English,Active
CUS006860,1300323946,Sara Al-Asiri,Female,1971-04-08,54,Saudi,Mecca,Married,5,High School,Retired,Retired,Retired Engineer,6519.0,10,Monthly,2020-11-20,Arabic,Active
CUS006861,1694357540,Bilal Al-Khaldi,Male,1970-09-24,54,Saudi,Jeddah,Married,3,Bachelor,Private,Private,Marketing Manager,9520.0,25,Monthly,2019-02-02,Arabic,Active
CUS006862,1127103684,Haifa Al-Makki,Female,1971-11-27,53,Saudi,Yanbu,Married,1,Diploma,Government,Government,Nurse,15404.0,13,Monthly,2010-08-13,Arabic,Active
CUS006863,1455536007,Maryam Al-Ghamdi,Female,2000-10-01,24,Saudi,Jeddah,Single,0,Diploma,Government,Government,Nurse,8164.0,0,Bi-Monthly,2007-06-12,Arabic,Active
CUS006864,1149459192,Ali Al-Maghamsi,Male,1966-09-18,58,Saudi,Medina,Married,4,Bachelor,Private,Private,Customer Service,14471.0,21,Monthly,2012-06-23,Arabic,Active
CUS006865,1367928645,Salman Al-Maghamsi,Male,1974-06-30,50,Saudi,Riyadh,Married,5,High School,Private,Private,Financial Analyst,27733.0,18,Monthly,2014-06-01,Arabic,Active
CUS006866,1370330969,Saud Al-Mutairi,Male,1984-12-24,40,Saudi,Dammam,Married,1,High School,Private,Private,HR Specialist,15802.0,19,Monthly,2006-07-28,Arabic,Active
CUS006867,1461216890,Omar Al-Maghamsi,Male,1978-12-18,46,Expat,Jizan,Married,2,,Government,Government,Army Officer,33305.0,1,Monthly,2015-03-28,Arabic,Active
CUS006868,1492477728,Ziad Al-Qahtani,Male,1989-07-30,35,Saudi,Jeddah,Married,1,Master,Retired,Retired,Retired Government,7885.0,13,Monthly,2009-04-05,Arabic,Active
CUS006869,1347391500,Hamad Al-Balawi,Male,1998-04-22,27,Saudi,Jeddah,Single,0,High School,Student,Student,University Student,186.0,0,Bi-Monthly,2006-12-08,Arabic,Active
CUS006870,1694873293,Sara Al-Bishi,Female,1998-04-24,27,Saudi,Medina,Married,2,High School,Private,Private,Software Engineer,17290.0,4,Monthly,2008-12-25,English,Active
CUS006871,1890506657,Ahmed Al-Rashidi,Male,1975-10-23,49,Saudi,Jeddah,Married,3,Master,Private,Private,Operations Manager,6518.0,12,Monthly,2011-04-12,Arabic,Active
CUS006872,1666149022,Waleed Al-Shehri,Male,1981-08-21,43,Saudi,Jeddah,Married,4,Diploma,Private,Private,Operations Manager,7798.0,12,Monthly,2010-01-27,Arabic,Active
CUS006873,1300454611,Lujain Al-Asiri,Female,1970-06-22,54,Saudi,Riyadh,Married,1,PhD,Government,Government,Ministry Clerk,14395.0,22,Monthly,2008-05-10,Arabic,Active
CUS006874,1648450591,Loai Al-Dawsari,Male,1984-08-06,40,Saudi,Jeddah,Married,1,Bachelor,Government,Government,Customs Officer,27080.0,13,Monthly,2007-08-07,English,Active
CUS006875,1606513088,Lina Al-Subaie,Female,1990-05-17,35,Saudi,Dammam,Single,0,Master,Private,Private,Customer Service,4557.0,15,Monthly,2021-05-11,English,Active
CUS006876,1270550824,Hani Al-Otaibi,Male,1972-04-24,53,Saudi,Jizan,Married,2,Diploma,Self-Employed,Self-Employed,Investor,3279.0,21,Monthly,2018-01-14,Arabic,Active
CUS006877,1107640041,Saud Al-Hamdan,Male,1987-10-16,37,Saudi,Medina,Divorced,0,High School,Government,Government,Police Officer,15727.0,8,Monthly,2015-04-12,Arabic,Active
CUS006878,1381315835,Mansour Al-Zahrani,Male,1984-07-20,40,Saudi,Riyadh,Single,0,Master,Private,Private,Customer Service,15979.0,15,Weekly,2017-11-03,Arabic,Active
CUS006879,1573928974,Haifa Al-Hamdan,Female,1991-07-06,33,Saudi,Riyadh,Married,2,PhD,Retired,Retired,Retired Teacher,14748.0,11,Monthly,2008-06-14,Arabic,Active
CUS006880,1525964234,Rayan Al-Shammari,Male,1961-04-05,64,Saudi,Khamis Mushait,Married,4,Bachelor,Government,Government,Administrative Staff,24394.0,25,Monthly,2010-09-02,Arabic,Active
CUS006881,1607681366,Layla Al-Ghamdi,Female,1981-02-15,44,Saudi,Jizan,Married,2,Master,Government,Government,Army Officer,26802.0,23,Monthly,2015-08-17,Arabic,Active
CUS006882,1567236797,Rayan Al-Maghamsi,Male,1967-12-24,57,Saudi,Riyadh,Married,1,High School,Self-Employed,Self-Employed,Investor,11860.0,2,Monthly,2023-03-06,Arabic,Active
CUS006883,1507690001,Tariq Al-Zahrani,Male,1997-11-30,27,Saudi,Hail,Married,2,Bachelor,Government,Government,Ministry Clerk,22508.0,7,Monthly,2020-08-08,Arabic,Active
CUS006884,1506801683,Osama Al-Sayyid,Male,1996-09-08,28,Saudi,Al Ahsa,Married,2,Bachelor,Government,Government,Customs Officer,18920.0,1,Monthly,2020-09-15,Arabic,Active
CUS006885,1860844120,Shahad Al-Malki,Female,1982-04-27,43,Saudi,Jeddah,Married,5,Bachelor,Government,Government,Army Officer,34710.0,5,Monthly,2013-12-09,Arabic,Active
CUS006886,1147524660,Dalal Al-Yami,Female,1990-10-09,34,Saudi,Dammam,Single,0,Bachelor,Private,Private,Software Engineer,24793.0,4,Monthly,2007-07-25,Arabic,Active
CUS006887,1671527981,Talal Al-Shehri,Male,2001-01-31,24,Saudi,Mecca,Single,0,Diploma,Retired,Retired,Retired Teacher,,4,Monthly,2015-05-17,English,Active
CUS006888,1237980211,Mohammed Al-Dawsari,Male,1984-04-12,41,Saudi,Jeddah,Married,3,Bachelor,Private,Private,Financial Analyst,10433.0,11,Monthly,2011-02-22,Arabic,Active
CUS006889,1680180973,Yousef Al-Khaldi,Male,1994-07-28,30,Saudi,Riyadh,Married,5,Diploma,Private,Private,Software Engineer,12780.0,6,Monthly,2006-02-02,English,Active
CUS006890,1686243661,Omar Al-Shehri,Male,1982-12-24,42,Saudi,Jeddah,Married,3,Bachelor,Private,Private,Logistics Coordinator,5687.0,13,Bi-Monthly,2010-02-15,Arabic,Active
CUS006891,1631656723,Bilal Al-Otaibi,Male,1975-01-02,50,Saudi,Jizan,Married,1,High School,Student,Student,University Student,2074.0,0,Monthly,2012-05-06,Arabic,Active
CUS006892,1421293699,Ibtisam Al-Johani,Female,1974-08-26,50,Saudi,Abha,Married,2,Bachelor,Government,Government,Engineer,23115.0,16,Monthly,2019-04-13,Arabic,Active
CUS006893,1444620557,Sara Al-Dawsari,Female,1989-03-04,36,Saudi,Jeddah,Married,5,High School,Government,Government,Nurse,8171.0,7,Monthly,2020-12-21,Arabic,Active
CUS006894,1858887696,Yazeed Al-Mutairi,Male,1993-08-11,31,Saudi,Mecca,Married,2,High School,Student,Student,University Student,1532.0,0,Monthly,2009-08-01,Arabic,Active
CUS006895,1847642896,Bader Al-Johani,Male,1983-01-29,42,Expat,Jeddah,Married,1,High School,Student,Student,Vocational Student,1715.0,0,Monthly,2020-11-16,Arabic,Active
CUS006896,1988838796,Sara Al-Asmari,Female,1975-11-30,49,Saudi,Jeddah,Married,4,High School,Government,Government,Administrative Staff,25429.0,25,Monthly,2005-11-03,Arabic,Active
CUS006897,1637465713,Wafa Al-Madani,Female,1980-05-01,45,Saudi,Khobar,Married,2,Diploma,Government,Government,Customs Officer,33041.0,23,Monthly,2005-11-17,Arabic,Inactive
CUS006898,1579689983,Saud Al-Qurashi,Male,1991-01-17,34,Saudi,Mecca,Single,0,Diploma,Private,Private,Marketing Manager,25778.0,0,Bi-Monthly,2022-04-01,English,Active
CUS006899,1184858273,Ahmed Al-Shehri,Male,1990-08-31,34,Saudi,Riyadh,Single,0,Diploma,Government,Government,Doctor,14388.0,3,Monthly,2012-06-14,Arabic,Active
CUS006900,1876271239,Mazen Al-Johani,Male,2003-01-22,22,Saudi,Riyadh,Single,0,High School,Private,Private,Customer Service,11174.0,0,Monthly,2013-08-09,Arabic,Active
CUS006901,1814174122,Raed Al-Ghamdi,Male,1991-10-03,33,Saudi,Mecca,Single,0,PhD,Government,Government,Doctor,17959.0,5,Monthly,2016-09-05,Arabic,Active
CUS006902,1238922784,Ziad Al-Johani,Male,2002-04-08,23,Saudi,Dammam,Single,0,High School,Government,Government,Government Employee,18992.0,1,Monthly,2011-01-29,Arabic,Active
CUS006903,1159716751,Bader Al-Harbi,Male,1974-09-01,50,Saudi,Mecca,Married,2,Bachelor,Private,Private,Accountant,15721.0,12,Monthly,2007-10-12,Arabic,Inactive
CUS006904,1771914096,Arwa Al-Dossari,Female,1986-12-30,38,Saudi,Medina,Single,0,Bachelor,Student,Student,Vocational Student,1645.0,0,Monthly,2015-01-26,Arabic,Active
CUS006905,1607491231,Talal Al-Shammari,Male,1969-03-10,56,Saudi,Tabuk,Married,2,Bachelor,Private,Private,Financial Analyst,11859.0,18,Bi-Monthly,2008-07-02,Arabic,Active
CUS006906,1436517071,Bandar Al-Asmari,Male,1983-08-14,41,Saudi,Mecca,Married,1,High School,Government,Government,Ministry Clerk,23682.0,11,Monthly,2015-12-23,Arabic,Active
CUS006907,1322916535,Mishaal Al-Makki,Male,1986-01-02,39,Saudi,Arar,Married,2,Diploma,Student,Student,Vocational Student,1518.0,0,Monthly,2009-09-19,Arabic,Active
CUS006908,1177583438,Maha Al-Thubaiti,Female,1989-01-04,36,Saudi,Riyadh,Married,2,Master,Private,Private,Operations Manager,23335.0,4,Monthly,2011-01-30,Arabic,Active
CUS006909,1834454829,Reem Al-Anzi,Female,1976-12-17,48,Saudi,Jizan,Widowed,2,Bachelor,Government,Government,Engineer,25180.0,11,Monthly,2006-04-02,Arabic,Active
CUS006910,1982133541,Abdulrahman Al-Qahtani,Male,2000-07-26,24,Saudi,Riyadh,Married,5,Bachelor,Private,Private,IT Specialist,6074.0,2,Monthly,2013-10-09,Arabic,Active
CUS006911,1331013547,Salman Al-Dawsari,Male,1989-08-17,35,Saudi,Mecca,Married,2,Bachelor,Government,Government,Doctor,24229.0,14,Monthly,2017-09-03,English,Active
CUS006912,1869639577,Fatima Al-Qahtani,Female,2004-01-22,21,Saudi,Jeddah,Single,0,Bachelor,Private,Private,Logistics Coordinator,9041.0,1,Monthly,2023-10-06,Arabic,Active
CUS006913,1518787187,Majed Al-Ghamdi,Male,1989-05-22,36,Saudi,Jeddah,Single,0,Master,Private,Private,Software Engineer,22236.0,15,Monthly,2016-01-01,Arabic,Active
CUS006914,1696404887,Hatim Al-Bogami,Male,1985-04-10,40,Saudi,Al Ahsa,Married,2,Bachelor,Government,Government,Administrative Staff,15540.0,6,Monthly,2023-03-03,Arabic,Active
CUS006915,1486447984,Mohammed Al-Hamdan,Male,1972-05-29,53,Saudi,Riyadh,Married,2,Diploma,Government,Government,Police Officer,13877.0,10,Monthly,2012-05-25,Arabic,Active
CUS006916,1748730383,Talal Al-Hamdan,Male,1987-08-13,37,Saudi,Dammam,Divorced,2,,Government,Government,Nurse,27071.0,0,Monthly,2010-11-23,Arabic,Active
CUS006917,1303562337,Faisal Al-Sayyid,Male,1999-06-24,25,Saudi,Tabuk,Married,1,Bachelor,Private,Private,Marketing Manager,22475.0,3,Monthly,2007-08-16,Arabic,Active
CUS006918,1210297928,Dina Al-Zahrani,Female,2000-05-01,25,Saudi,Riyadh,Divorced,0,Bachelor,Government,Government,Nurse,32490.0,4,Monthly,2010-02-05,Arabic,Active
CUS006919,1498806730,Dalal Al-Bogami,Female,1966-02-07,59,Saudi,Arar,Married,1,Master,Government,Government,Police Officer,21377.0,24,Monthly,2022-05-08,Arabic,Active
CUS006920,1934442983,Ghalib Al-Sayyid,Male,1991-06-10,33,Saudi,Mecca,Divorced,1,Bachelor,Student,Student,Vocational Student,1216.0,0,Bi-Monthly,2009-01-31,English,Active
CUS006921,1905376602,Aisha Al-Bishi,Female,1961-04-03,64,Saudi,Jizan,Married,5,Bachelor,Private,Private,,21362.0,2,Monthly,2013-08-11,Arabic,Active
CUS006922,1861656528,Ibrahim Al-Sayyid,Male,1969-05-10,56,Saudi,Dammam,Married,5,Bachelor,Government,Government,Police Officer,32893.0,23,Monthly,2009-05-08,Arabic,Inactive
CUS006923,1246312495,Abdullah Al-Subaie,Male,1974-08-30,50,Saudi,Medina,Married,4,Bachelor,Private,Private,Marketing Manager,16764.0,1,Monthly,2021-02-11,Arabic,Active
CUS006924,1525343971,Hatim Al-Madani,Male,2000-10-04,24,Saudi,Jeddah,Single,0,Master,Government,Government,Government Employee,26000.0,3,Monthly,2020-12-03,English,Active
CUS006925,1237862641,Noura Al-Mutairi,Female,1981-10-11,43,Saudi,Khobar,Married,4,High School,Self-Employed,Self-Employed,Contractor,39735.0,5,Monthly,2005-02-15,Arabic,Inactive
CUS006926,1202308035,Ahmed Al-Bogami,Male,1983-07-09,41,Saudi,Riyadh,Married,2,Bachelor,Self-Employed,Self-Employed,Consultant,5774.0,16,Monthly,2019-12-26,English,Active
CUS006927,1805090819,Raed Al-Thubaiti,Male,1984-05-11,41,Saudi,Mecca,Married,5,High School,Private,Private,Sales Manager,5435.0,7,Monthly,2007-04-23,Arabic,Active
CUS006928,1803128849,Ibtisam Al-Sayyid,Female,1998-10-15,26,Saudi,Riyadh,Single,0,High School,Self-Employed,Self-Employed,Transport Owner,25625.0,5,Monthly,2023-01-13,Arabic,Active
CUS006929,1137008242,Dana Al-Makki,Female,1980-09-15,44,Saudi,Jeddah,Married,4,Bachelor,Government,Government,Customs Officer,30480.0,19,Monthly,2022-09-15,Arabic,Inactive
CUS006930,1616217145,Maha Al-Asmari,Female,1973-10-04,51,Saudi,Riyadh,Divorced,1,Diploma,Self-Employed,Self-Employed,Freelancer,26564.0,9,Monthly,2023-09-10,English,Active
CUS006931,1417327495,Abdullah Al-Shammari,Male,1985-11-25,39,Saudi,Jizan,Married,4,Diploma,Government,Government,Police Officer,23001.0,14,Monthly,2012-03-05,Arabic,Active
CUS006932,1864367108,Bader Al-Sayyid,Male,1967-02-14,58,Saudi,Medina,Married,5,No Formal Education,Government,Government,Police Officer,30312.0,12,Monthly,2006-03-26,Arabic,Active
CUS006933,1188261058,Mohammed Al-Rashidi,Male,1993-01-06,32,Saudi,Dammam,Single,0,Bachelor,Student,Student,Vocational Student,854.0,0,Monthly,2017-05-15,Arabic,Active
CUS006934,1375870677,Abdulrahman Al-Khaldi,Male,1990-09-27,34,Saudi,Taif,Married,4,Bachelor,Private,Private,Logistics Coordinator,10633.0,4,Monthly,2019-05-17,Arabic,Active
CUS006935,1948634273,Hessa Al-Sulami,Female,1992-11-12,32,Saudi,Khobar,Divorced,3,Bachelor,Student,Student,College Student,2148.0,0,Monthly,2021-11-27,Arabic,Active
CUS006936,1382746354,Ibrahim Al-Madani,Male,1990-02-11,35,Saudi,Riyadh,Married,4,High School,Government,Government,Teacher,7108.0,13,Monthly,2017-12-24,Arabic,Active
CUS006937,1336081179,Majed Al-Ruwaili,Male,1985-09-04,39,Saudi,Medina,Married,5,Bachelor,Private,Private,Logistics Coordinator,19101.0,2,Monthly,2007-12-16,Arabic,Active
CUS006938,1104072326,Najla Al-Subaie,Female,1976-07-06,48,Saudi,Arar,Married,2,Bachelor,Government,Government,Administrative Staff,27438.0,5,Monthly,2007-12-14,Arabic,Active
CUS006939,1782438456,Saad Al-Bogami,Male,1965-05-30,60,Saudi,Riyadh,Divorced,1,Bachelor,Private,Private,Accountant,,21,Bi-Monthly,2018-10-04,Arabic,Inactive
CUS006940,1979436044,Waleed Al-Balawi,Male,1964-02-20,61,Saudi,Medina,Married,4,High School,Government,Government,Nurse,20305.0,12,Monthly,2016-04-24,Arabic,Inactive
CUS006941,1230761573,Aisha Al-Asiri,Female,1999-11-22,25,Saudi,Mecca,Married,1,Diploma,Government,Government,Government Employee,27632.0,0,Monthly,2009-07-14,English,Active
CUS006942,1116347997,Nora Al-Asiri,Female,1999-07-02,25,Saudi,Jeddah,Single,0,Master,Government,Government,Army Officer,19724.0,2,Monthly,2006-01-03,Arabic,Active
CUS006943,1964651432,Reema Al-Enezi,Female,1998-09-20,26,Expat,Khamis Mushait,Married,5,High School,Self-Employed,Self-Employed,Business Owner,3063.0,4,Monthly,2018-03-31,English,Active
CUS006944,1516278665,Nasser Al-Qurashi,Male,1981-12-21,43,Saudi,Jeddah,Married,3,Diploma,Government,Government,Police Officer,25940.0,22,Monthly,2008-05-27,Arabic,Active
CUS006945,1187638308,Abdullah Al-Bakri,Male,2002-03-19,23,Saudi,Riyadh,Married,2,Diploma,Retired,Retired,Retired Military,8733.0,3,Monthly,2008-03-30,Arabic,Active
CUS006946,1397816196,Ibtisam Al-Bakri,Female,1967-11-16,57,Saudi,Al Ahsa,Married,2,Master,Government,Government,Customs Officer,7329.0,21,Bi-Monthly,2006-09-11,English,Active
CUS006947,1407257543,Ali Al-Ruwaili,Male,1971-08-19,53,Saudi,Dammam,Married,5,Bachelor,Government,Government,Doctor,16960.0,12,Monthly,2022-02-25,Arabic,Active
CUS006948,1481685157,Salman Al-Otaibi,Male,1961-10-07,63,Saudi,Jeddah,Divorced,3,Master,Private,Private,Accountant,12253.0,21,Monthly,2010-01-14,Arabic,Active
CUS006949,1252832776,Rana Al-Dawsari,Female,1983-09-21,41,Expat,Jeddah,Married,4,PhD,Student,Student,College Student,1867.0,0,Monthly,2009-08-22,Arabic,Active
CUS006950,1734453695,Ahmed Al-Mutairi,Male,1984-07-13,40,Saudi,Jizan,Married,3,PhD,Government,Government,Police Officer,19133.0,7,Monthly,2015-06-04,Arabic,Active
CUS006951,1946595695,Nora Al-Anzi,Female,2003-08-22,21,Saudi,Riyadh,Single,0,Bachelor,Government,Government,Customs Officer,7859.0,0,Monthly,2005-09-08,Arabic,Active
CUS006952,1741563270,Ghalib Al-Harbi,Male,1966-01-06,59,Saudi,Mecca,Married,1,Bachelor,Self-Employed,Self-Employed,Business Owner,9723.0,24,Monthly,2010-09-04,Arabic,Active
CUS006953,1510116995,Bader Al-Zahrani,Male,1988-03-21,37,Saudi,Riyadh,Married,3,Master,Government,Government,Government Employee,21908.0,12,Monthly,2019-12-23,English,Active
CUS006954,1428448079,Hamad Al-Harbi,Male,1976-02-12,49,Saudi,Dhahran,Married,3,Diploma,Self-Employed,Self-Employed,Investor,55907.0,5,Monthly,2012-03-22,Arabic,Active
CUS006955,1478523220,Sara Al-Asiri,Female,1997-05-19,28,Saudi,Khobar,Married,3,High School,Government,Government,Government Employee,17309.0,7,Monthly,2022-09-04,Arabic,Active
CUS006956,1860023769,Turki Al-Madani,Male,1979-01-31,46,Saudi,Mecca,Married,5,Diploma,Private,Private,Accountant,4508.0,10,Monthly,2020-09-14,Arabic,Active
CUS006957,1595382400,Abdulaziz Al-Dossari,Male,1976-09-11,48,Saudi,Khobar,Widowed,3,Bachelor,Government,Government,Administrative Staff,17916.0,12,Monthly,2005-12-07,Arabic,Suspended
CUS006958,1434887732,Maryam Al-Sulami,Female,1970-09-06,54,Saudi,Jizan,Married,3,High School,Private,Private,Customer Service,17512.0,22,Monthly,2009-11-10,Arabic,Active
CUS006959,1391221257,Dana Al-Asmari,Female,1979-04-17,46,Saudi,Al Ahsa,Married,4,Master,Self-Employed,Self-Employed,Investor,47525.0,9,Monthly,2019-07-17,Arabic,Active
CUS006960,1319839714,Dana Al-Sulami,Female,1991-06-06,33,Expat,Tabuk,Single,0,Master,Self-Employed,Self-Employed,Freelancer,57969.0,4,Monthly,2016-07-14,Arabic,Active
CUS006961,1329279903,Mazen Al-Qahtani,Male,1961-02-18,64,Saudi,Taif,Divorced,2,High School,Private,Private,Logistics Coordinator,16834.0,7,Monthly,2014-03-10,Arabic,Active
CUS006962,1174225122,Waleed Al-Mutairi,Male,1968-04-28,57,Saudi,Jeddah,Married,2,High School,Student,Student,University Student,1421.0,0,Monthly,2005-05-12,Arabic,Active
CUS006963,1739047308,Shatha Al-Makki,Female,1991-11-13,33,Saudi,Jeddah,Married,1,High School,Government,Government,Ministry Clerk,32617.0,9,Monthly,2016-02-18,Arabic,Active
CUS006964,1954372749,Reem Al-Bishi,Female,1966-11-24,58,Saudi,Tabuk,Married,4,Bachelor,Government,Government,Teacher,17591.0,24,Monthly,2008-09-08,Arabic,Active
CUS006965,1757484635,Faisal Al-Anzi,Male,1979-08-31,45,Saudi,Khobar,Married,2,Bachelor,Private,Private,Software Engineer,20902.0,1,Monthly,2018-11-23,Arabic,Active
